S 0 247840
S 1 248506
S 2 249172
S 3 249838
R 0 249876
S 4 250504
R 1 250504
R 2 251162
S 5 251170
R 3 251820
S 6 251836
R 4 252471
S 7 252502
R 5 253158
S 8 253168
S 9 253834
R 6 253840
R 7 254485
S 10 254500
S 11 255166
R 8 255173
S 12 255832
R 9 255838
R 10 256460
S 13 256498
R 11 257144
S 14 257164
R 12 257798
S 15 257830
R 13 258482
S 16 258496
R 14 259150
S 17 259162
R 15 259769
S 18 259828
R 16 260444
S 19 260494
R 17 261137
S 20 261160
R 18 261794
S 21 261826
R 19 262453
S 22 262492
R 20 263122
S 23 263158
S 24 263824
R 21 263824
V 0 0
V 1 0
V 2 868
V 3 859
V 4 875
V 5 870
V 6 891
V 7 887
V 8 898
V 9 900
V 10 899
V 11 904
V 12 883
V 13 914
V 14 901
V 15 907
V 16 907
V 17 903
V 18 911
V 19 899
V 20 908
V 21 901
V 22 892
V 23 907
V 24 904
V 25 906
V 26 896
V 27 908
V 28 900
V 29 904
V 30 902
V 31 900
V 32 907
V 33 892
V 34 901
V 35 896
V 36 901
V 37 897
V 38 891
V 39 892
V 40 871
V 41 884
V 42 859
V 43 876
V 44 870
V 45 862
V 46 866
V 47 858
V 48 854
V 49 846
V 50 840
V 51 835
V 52 830
V 53 802
V 54 775
V 55 755
V 56 733
V 57 720
V 58 703
V 59 649
V 60 601
V 61 595
V 62 532
V 63 478
V 64 415
V 65 315
V 66 267
V 67 207
V 68 111
V 69 26
V 70 0
V 71 19
V 72 0
V 73 0
V 74 1
V 75 0
V 76 0
V 77 0
V 78 0
V 79 0
V 80 0
V 81 0
V 82 0
V 83 0
V 84 0
V 85 0
V 86 0
V 87 0
V 88 0
V 89 0
V 90 16
V 91 0
V 92 0
V 93 639
V 94 794
V 95 912
V 96 921
V 97 914
V 98 900
V 99 881
V 100 870
V 101 860
V 102 855
V 103 869
V 104 861
V 105 877
V 106 892
V 107 898
V 108 899
V 109 901
V 110 900
V 111 904
V 112 896
V 113 913
V 114 911
V 115 911
V 116 908
V 117 907
V 118 908
V 119 902
V 120 910
V 121 898
V 122 905
V 123 898
V 124 894
V 125 911
V 126 901
V 127 907
V 128 897
V 129 905
V 130 901
V 131 900
V 132 900
V 133 900
V 134 889
V 135 893
V 136 903
V 137 891
V 138 888
V 139 887
V 140 875
V 141 881
V 142 863
V 143 884
V 144 854
V 145 853
V 146 849
V 147 836
V 148 838
V 149 816
V 150 808
V 151 785
V 152 728
V 153 728
V 154 766
V 155 716
V 156 710
V 157 701
V 158 684
V 159 655
V 160 629
V 161 595
V 162 572
V 163 533
V 164 479
V 165 437
V 166 373
V 167 306
V 168 214
V 169 124
V 170 0
V 171 8
V 172 1
V 173 15
V 174 0
V 175 0
V 176 0
V 177 0
V 178 0
V 179 0
V 180 0
V 181 0
V 182 5
V 183 10
V 184 0
V 185 0
V 186 0
V 187 0
V 188 0
V 189 0
V 190 0
V 191 0
V 192 689
V 193 853
V 194 912
V 195 915
V 196 902
V 197 888
V 198 875
V 199 862
V 200 858
V 201 865
V 202 857
V 203 881
V 204 896
V 205 898
V 206 901
V 207 902
V 208 901
V 209 906
V 210 891
V 211 897
V 212 904
V 213 906
V 214 904
V 215 903
V 216 904
V 217 904
V 218 905
V 219 906
V 220 910
V 221 898
V 222 893
V 223 905
V 224 908
V 225 896
V 226 906
V 227 897
V 228 903
V 229 894
V 230 897
V 231 908
V 232 890
V 233 892
V 234 875
V 235 880
V 236 876
V 237 869
V 238 867
V 239 865
V 240 896
V 241 860
V 242 849
V 243 836
V 244 822
V 245 816
V 246 790
V 247 783
V 248 754
V 249 738
V 250 720
V 251 676
V 252 655
V 253 626
V 254 612
V 255 579
V 256 542
V 257 484
V 258 421
V 259 345
V 260 301
V 261 151
V 262 46
V 263 3
V 264 0
V 265 0
V 266 0
V 267 0
V 268 0
V 269 2
V 270 6
V 271 1
V 272 0
V 273 0
