S 0 11728
S 1 12228
S 2 12728
R 0 12729
R 1 13222
S 3 13228
R 2 13699
S 4 13728
R 3 14182
S 5 14228
R 4 14650
S 6 14728
S 7 15278
S 8 15778
S 9 16278
