S 0 1302769
R 0 1303005
S 1 1303435
R 1 1303986
S 2 1304101
R 2 1304662
S 3 1304767
R 3 1305277
S 4 1305433
R 4 1306038
S 5 1306099
R 5 1306660
S 6 1306765
R 6 1307296
S 7 1307431
R 7 1308005
S 8 1308097
R 8 1308675
S 9 1308763
R 9 1309347
S 10 1309429
R 10 1309971
S 11 1310095
R 11 1310596
S 12 1310761
R 12 1311247
S 13 1311427
R 13 1311930
S 14 1312093
R 14 1312588
S 15 1312759
R 15 1313209
S 16 1313425
R 16 1313879
S 17 1314091
R 17 1314540
S 18 1314757
R 18 1315213
S 19 1315423
R 19 1315900
S 20 1316089
R 20 1316508
S 21 1316755
R 21 1317213
S 22 1317421
R 22 1317868
S 23 1318087
R 23 1318552
S 24 1318753
V 0 0
V 1 0
V 2 0
V 3 0
V 4 734
V 5 728
V 6 734
V 7 726
V 8 741
V 9 732
V 10 746
V 11 754
V 12 729
V 13 732
V 14 732
V 15 742
V 16 736
V 17 739
V 18 743
V 19 738
V 20 738
V 21 747
V 22 753
V 23 739
V 24 747
V 25 745
V 26 741
V 27 751
V 28 734
V 29 752
V 30 731
V 31 724
V 32 737
V 33 748
V 34 745
V 35 736
V 36 752
V 37 736
V 38 742
V 39 767
V 40 750
V 41 737
V 42 0
V 43 581
V 44 689
V 45 768
V 46 778
V 47 755
V 48 676
V 49 619
V 50 554
V 51 504
V 52 488
V 53 504
V 54 525
V 55 543
V 56 575
V 57 580
V 58 585
V 59 590
V 60 614
V 61 616
V 62 628
V 63 638
V 64 640
V 65 641
V 66 643
V 67 644
V 68 628
V 69 649
V 70 657
V 71 659
V 72 676
V 73 681
V 74 687
V 75 692
V 76 693
V 77 711
V 78 712
V 79 709
V 80 712
V 81 712
V 82 710
V 83 715
V 84 718
V 85 714
V 86 713
V 87 728
V 88 745
V 89 730
V 90 727
V 91 726
V 92 728
V 93 729
V 94 732
V 95 730
V 96 747
V 97 726
V 98 731
V 99 734
V 100 750
V 101 747
V 102 745
V 103 741
V 104 746
V 105 746
V 106 757
V 107 737
V 108 736
V 109 740
V 110 747
V 111 745
V 112 750
V 113 750
V 114 752
V 115 748
V 116 752
V 117 759
V 118 736
V 119 752
V 120 753
V 121 756
V 122 753
V 123 753
V 124 757
V 125 755
V 126 749
V 127 761
V 128 766
V 129 761
V 130 755
V 131 761
V 132 761
V 133 757
V 134 766
V 135 766
V 136 774
V 137 769
V 138 766
V 139 764
V 140 0
V 141 559
V 142 733
V 143 770
V 144 758
V 145 718
V 146 650
V 147 544
V 148 473
V 149 418
V 150 380
V 151 396
V 152 464
V 153 496
V 154 506
V 155 524
V 156 537
V 157 558
V 158 568
V 159 568
V 160 584
V 161 591
V 162 607
V 163 618
V 164 619
V 165 626
V 166 625
V 167 632
V 168 640
V 169 613
V 170 652
V 171 640
V 172 651
V 173 666
V 174 667
V 175 671
V 176 673
V 177 681
V 178 680
V 179 682
V 180 675
V 181 695
V 182 702
V 183 698
V 184 702
V 185 705
V 186 706
V 187 705
V 188 701
V 189 713
V 190 719
V 191 716
V 192 715
V 193 719
V 194 721
V 195 723
V 196 727
V 197 729
V 198 740
V 199 726
V 200 740
V 201 735
V 202 740
V 203 741
V 204 740
V 205 744
V 206 741
V 207 741
V 208 732
V 209 762
V 210 753
V 211 745
V 212 748
V 213 749
V 214 752
V 215 751
V 216 756
V 217 747
V 218 760
V 219 739
V 220 768
V 221 763
V 222 758
V 223 760
V 224 762
V 225 760
V 226 763
V 227 765
V 228 748
V 229 746
V 230 770
V 231 763
V 232 762
V 233 763
V 234 765
V 235 767
V 236 767
V 237 776
V 238 0
V 239 609
V 240 685
V 241 747
V 242 730
V 243 695
V 244 648
V 245 545
V 246 499
V 247 442
V 248 423
V 249 427
V 250 518
V 251 508
V 252 522
V 253 528
V 254 554
V 255 565
V 256 574
V 257 588
V 258 589
V 259 629
V 260 593
V 261 605
V 262 605
V 263 601
V 264 611
V 265 607
V 266 612
V 267 612
V 268 614
V 269 656
V 270 647
V 271 647
V 272 651
V 273 650
V 274 653
V 275 656
V 276 661
V 277 646
V 278 667
V 279 650
V 280 668
V 281 675
V 282 675
V 283 672
V 284 678
V 285 679
V 286 682
V 287 677
V 288 718
V 289 671
V 290 685
V 291 690
V 292 687
V 293 689
V 294 692
V 295 694
V 296 691
V 297 705
V 298 728
V 299 709
V 300 703
V 301 701
V 302 706
V 303 710
V 304 710
V 305 714
V 306 716
V 307 722
V 308 709
V 309 709
V 310 714
V 311 716
V 312 721
V 313 718
V 314 721
V 315 721
V 316 727
V 317 703
V 318 736
V 319 712
V 320 719
V 321 717
V 322 723
V 323 720
V 324 724
V 325 728
V 326 709
V 327 740
V 328 747
V 329 722
V 330 723
V 331 726
V 332 716
V 333 726
V 334 716
V 335 723
V 336 713
V 337 0
V 338 564
V 339 671
V 340 772
V 341 764
V 342 739
V 343 690
V 344 619
V 345 522
V 346 492
V 347 497
V 348 528
V 349 508
V 350 549
V 351 584
V 352 599
V 353 611
V 354 616
V 355 632
V 356 632
V 357 633
V 358 645
V 359 642
V 360 646
V 361 648
V 362 652
V 363 655
V 364 656
V 365 665
V 366 670
V 367 684
V 368 688
V 369 694
V 370 690
V 371 699
V 372 700
V 373 704
V 374 708
V 375 714
V 376 733
V 377 742
V 378 724
V 379 732
V 380 727
V 381 732
V 382 735
V 383 737
V 384 737
V 385 745
V 386 746
V 387 761
V 388 704
V 389 745
V 390 746
V 391 748
V 392 744
V 393 749
V 394 755
V 395 760
V 396 752
V 397 733
V 398 767
V 399 757
V 400 759
V 401 757
V 402 761
V 403 763
V 404 759
V 405 774
V 406 751
V 407 748
V 408 758
V 409 763
V 410 764
V 411 761
V 412 765
V 413 765
V 414 769
V 415 767
V 416 774
V 417 791
V 418 773
V 419 776
V 420 771
V 421 771
V 422 767
V 423 772
V 424 766
V 425 755
V 426 791
V 427 751
V 428 776
V 429 763
V 430 772
V 431 772
V 432 764
V 433 773
V 434 776
V 435 756
V 436 0
V 437 555
V 438 736
V 439 759
V 440 749
V 441 715
V 442 638
V 443 541
V 444 545
V 445 499
V 446 494
V 447 511
V 448 526
V 449 539
V 450 560
V 451 571
V 452 558
V 453 572
V 454 608
V 455 592
V 456 598
V 457 612
V 458 613
V 459 615
V 460 622
V 461 627
V 462 644
V 463 601
V 464 618
V 465 638
V 466 641
V 467 648
V 468 652
V 469 660
V 470 662
V 471 662
V 472 677
V 473 692
V 474 665
V 475 674
V 476 673
V 477 679
V 478 678
V 479 676
V 480 679
V 481 674
V 482 696
V 483 689
V 484 688
V 485 688
V 486 685
V 487 687
V 488 684
V 489 686
V 490 691
V 491 690
V 492 680
V 493 667
V 494 684
V 495 691
V 496 688
V 497 689
V 498 690
V 499 684
V 500 695
V 501 680
V 502 703
V 503 695
V 504 689
V 505 694
V 506 697
V 507 693
V 508 694
V 509 691
V 510 689
V 511 687
V 512 689
V 513 673
V 514 686
V 515 688
V 516 683
V 517 685
V 518 679
V 519 682
V 520 678
V 521 685
V 522 660
V 523 667
V 524 676
V 525 663
V 526 666
V 527 651
V 528 663
V 529 644
V 530 645
V 531 611
V 532 598
V 533 620
V 534 0
V 535 606
V 536 725
V 537 763
V 538 758
V 539 683
V 540 607
V 541 520
V 542 435
V 543 378
V 544 379
V 545 406
V 546 419
V 547 443
V 548 494
V 549 493
V 550 515
V 551 513
V 552 519
V 553 525
V 554 529
V 555 538
V 556 564
V 557 528
V 558 541
V 559 563
V 560 560
V 561 565
V 562 564
V 563 566
V 564 570
V 565 579
V 566 586
V 567 608
V 568 571
V 569 601
V 570 609
V 571 606
V 572 611
V 573 617
V 574 618
V 575 628
V 576 644
V 577 615
V 578 636
V 579 634
V 580 635
V 581 641
V 582 644
V 583 645
V 584 646
V 585 630
V 586 653
V 587 640
V 588 646
V 589 654
V 590 649
V 591 651
V 592 655
V 593 651
V 594 651
V 595 656
V 596 645
V 597 666
V 598 657
V 599 661
V 600 668
V 601 662
V 602 664
V 603 663
V 604 665
V 605 676
V 606 664
V 607 660
V 608 670
V 609 667
V 610 675
V 611 676
V 612 666
V 613 675
V 614 681
V 615 682
V 616 660
V 617 671
V 618 673
V 619 675
V 620 676
V 621 679
V 622 677
V 623 681
V 624 675
V 625 673
V 626 664
V 627 687
V 628 678
V 629 677
V 630 676
V 631 680
V 632 679
V 633 0
V 634 583
V 635 701
V 636 740
V 637 734
V 638 676
V 639 598
V 640 502
V 641 456
V 642 443
V 643 450
V 644 459
V 645 474
V 646 483
V 647 495
V 648 513
V 649 519
V 650 521
V 651 518
V 652 537
V 653 564
V 654 559
V 655 567
V 656 570
V 657 573
V 658 572
V 659 578
V 660 569
V 661 603
V 662 610
V 663 607
V 664 597
V 665 607
V 666 609
V 667 618
V 668 622
V 669 630
V 670 654
V 671 621
V 672 625
V 673 635
V 674 640
V 675 650
V 676 652
V 677 656
V 678 654
V 679 669
V 680 651
V 681 668
V 682 661
V 683 673
V 684 673
V 685 675
V 686 683
V 687 681
V 688 680
V 689 688
V 690 667
V 691 690
V 692 686
V 693 690
V 694 693
V 695 697
V 696 695
V 697 698
V 698 697
V 699 711
V 700 706
V 701 684
V 702 696
V 703 701
V 704 702
V 705 702
V 706 706
V 707 708
V 708 704
V 709 719
V 710 692
V 711 729
V 712 711
V 713 714
V 714 711
V 715 711
V 716 708
V 717 711
V 718 720
V 719 724
V 720 704
V 721 715
V 722 710
V 723 715
V 724 713
V 725 719
V 726 717
V 727 717
V 728 725
V 729 708
V 730 739
V 731 719
V 732 0
V 733 581
V 734 647
V 735 717
V 736 737
V 737 700
V 738 646
V 739 529
V 740 494
V 741 441
V 742 392
V 743 418
V 744 428
V 745 458
V 746 503
V 747 507
V 748 535
V 749 529
V 750 552
V 751 553
V 752 555
V 753 561
V 754 577
V 755 583
V 756 587
V 757 593
V 758 623
V 759 621
V 760 620
V 761 613
V 762 625
V 763 639
V 764 647
V 765 654
V 766 660
V 767 663
V 768 679
V 769 658
V 770 688
V 771 692
V 772 692
V 773 691
V 774 699
V 775 707
V 776 707
V 777 721
V 778 698
V 779 700
V 780 720
V 781 726
V 782 723
V 783 723
V 784 723
V 785 727
V 786 749
V 787 718
V 788 715
V 789 736
V 790 747
V 791 738
V 792 745
V 793 746
V 794 750
V 795 751
V 796 747
V 797 767
V 798 736
V 799 755
V 800 760
V 801 763
V 802 760
V 803 760
V 804 765
V 805 762
V 806 767
V 807 754
V 808 747
V 809 772
V 810 773
V 811 771
V 812 775
V 813 774
V 814 776
V 815 776
V 816 781
V 817 784
V 818 775
V 819 779
V 820 784
V 821 783
V 822 786
V 823 779
V 824 783
V 825 782
V 826 777
V 827 803
V 828 788
V 829 779
V 830 784
V 831 0
V 832 560
V 833 660
V 834 710
V 835 676
V 836 657
V 837 581
V 838 508
V 839 447
V 840 376
V 841 369
V 842 374
V 843 433
V 844 454
V 845 448
V 846 465
V 847 480
V 848 481
V 849 497
V 850 501
V 851 510
V 852 531
V 853 540
V 854 563
V 855 545
V 856 557
V 857 557
V 858 568
V 859 573
V 860 580
V 861 586
V 862 592
V 863 598
V 864 633
V 865 615
V 866 621
V 867 626
V 868 626
V 869 636
V 870 639
V 871 640
V 872 645
V 873 637
V 874 653
V 875 668
V 876 673
V 877 672
V 878 674
V 879 676
V 880 676
V 881 678
V 882 662
V 883 661
V 884 661
V 885 681
V 886 689
V 887 692
V 888 691
V 889 694
V 890 697
V 891 703
V 892 717
V 893 692
V 894 672
V 895 701
V 896 708
V 897 709
V 898 709
V 899 710
V 900 711
V 901 709
V 902 704
V 903 727
V 904 726
V 905 719
V 906 715
V 907 719
V 908 719
V 909 721
V 910 718
V 911 745
V 912 730
V 913 735
V 914 723
V 915 724
V 916 726
V 917 730
V 918 728
V 919 723
V 920 724
V 921 715
V 922 752
V 923 711
V 924 725
V 925 729
V 926 728
V 927 731
V 928 729
V 929 733
V 930 0
V 931 567
V 932 668
V 933 730
V 934 722
V 935 720
V 936 630
V 937 557
V 938 473
V 939 403
V 940 386
V 941 417
V 942 430
V 943 462
V 944 489
V 945 540
V 946 526
V 947 531
V 948 530
V 949 537
V 950 549
V 951 554
V 952 560
V 953 594
V 954 593
V 955 597
V 956 569
V 957 577
V 958 584
V 959 595
V 960 595
V 961 603
V 962 611
V 963 614
V 964 651
V 965 648
V 966 632
V 967 641
V 968 642
V 969 652
V 970 656
V 971 661
V 972 660
V 973 680
V 974 671
V 975 683
V 976 670
V 977 681
V 978 681
V 979 686
V 980 688
V 981 688
V 982 687
V 983 679
V 984 687
V 985 699
V 986 706
V 987 699
V 988 706
V 989 707
V 990 709
V 991 713
V 992 713
V 993 724
V 994 716
V 995 713
V 996 718
V 997 715
V 998 716
V 999 722
V 1000 723
V 1001 722
V 1002 713
V 1003 701
V 1004 738
V 1005 722
V 1006 732
V 1007 727
V 1008 732
V 1009 733
V 1010 733
V 1011 725
V 1012 732
V 1013 724
V 1014 736
V 1015 737
V 1016 739
V 1017 741
V 1018 739
V 1019 740
V 1020 740
V 1021 740
V 1022 715
V 1023 777
V 1024 732
V 1025 736
V 1026 743
V 1027 739
V 1028 0
V 1029 576
V 1030 752
V 1031 786
V 1032 795
V 1033 750
V 1034 664
V 1035 570
V 1036 505
V 1037 462
V 1038 460
V 1039 492
V 1040 523
V 1041 536
V 1042 552
